page_id,title,is_redirect,is_disambiguation,qid,length_chars,words,references,images,internal_links,categories
571851,Османлы садрағзамдарының тізімі,0,0,Q1142289,35683,6454,0,0,1203,2
571852,Аркадий Борисович Малисов,0,0,Q4791686,2048,218,1,0,20,5
571857,Аяко Кавасуми,0,0,Q49566,10063,1662,0,0,1,3
571858,Низами Мамед оглы Сулейманов,0,0,Q16371850,1730,189,0,0,13,9
571867,Ермек Кәрімжанұлы Тұрсынов,0,0,Q4466391,3387,380,1,0,22,0
571868,Марат Сәметұлы Бесманғалиев,0,0,Q31194273,1950,241,0,0,1,0
571886,Жаңадәуір (Жетісай ауданы),0,0,Q15617674,2376,253,1,0,5,1
571887,Өркениет (Бірлік ауылдық округі),0,0,Q15617653,2767,277,2,0,5,1
571888,Қоңырат (Түркістан облысы),0,0,Q15617654,2753,275,2,0,5,1
571890,Құдайберген Пернебаев ауылы,0,0,Q15617652,2803,281,2,0,5,1
571891,Жаңатұрмыс (Мақтаарал ауданы),0,0,Q15617605,2736,274,2,0,5,1
571892,Жантақсай,0,0,Q15617606,2727,273,2,0,5,1
571893,Шұғыла (Түркістан облысы),0,0,Q15617604,2728,272,2,0,5,1
571894,Нұрлытаң,0,0,Q15617602,2733,273,2,0,5,1
571895,Қостақыр,0,0,Q15617601,2941,292,3,0,6,1
571900,Жетіқұбыр,0,0,Q16651841,2864,285,3,0,6,1
571901,Қарақыр (ауыл),0,0,Q15617543,2689,270,2,0,5,1
571902,Өркен (Түркістан облысы),0,0,Q15617542,2893,287,3,0,6,1
571903,Ырысты,0,0,Q15617649,2688,270,2,0,5,1
571904,Мырзатөбе,0,0,Q15617648,2876,285,3,0,6,1
571905,Өнімгер,0,0,Q16683069,2916,291,3,0,6,1
571906,Ынталы (Мақтаарал ауданы),0,0,Q15617544,2909,289,3,0,6,1
571921,Қалталы жыртқыштар,0,0,Q31194272,1376,161,0,0,0,0
571930,Спирогира,0,0,Q148710,1947,225,1,0,3,0
571933,"Нарын (өзен, Қырғызстан)",0,0,Q651195,2648,288,1,0,21,2
571938,Преснов ауданы,0,0,Q60852050,4171,436,2,0,11,1
571940,Канадалық қама,0,0,Q31194274,941,139,0,0,0,0
571965,Алтынтөбе (Ордабасы ауданы),0,0,Q16272979,2044,199,1,0,7,1
571966,Көкбұлақ (Ордабасы ауданы),0,0,Q16664594,2045,200,1,0,7,1
571967,Ақбұлақ (Ордабасы ауданы),0,0,Q16272344,2719,272,2,0,5,1
571970,Қарабастау (Ордабасы ауданы),0,0,Q16661529,2723,272,2,0,5,1
571971,Ордабасы (ауыл),0,0,Q16683261,2717,271,2,0,5,1
571972,Мамыр (Ордабасы ауданы),0,0,Q16674071,2732,273,2,0,5,1
571975,Әулие Бехнам,0,0,Q31194281,2539,329,0,0,8,1
571977,Ұлы Моғолдар падишаһтарының тізімі,0,0,Q1194651,9563,1230,0,20,172,1
571986,Рудник (тау),0,0,Q31195687,2958,424,0,1,1,1
572024,Ақжол (Ордабасы ауданы),0,0,Q16272413,2873,282,3,0,5,1
572025,Жаңатұрмыс (Ордабасы ауданы),0,0,Q16651156,2889,281,3,0,6,1
572026,Жұлдыз (Ордабасы ауданы),0,0,Q16652412,2691,267,2,0,5,1
572027,Мәдениет (Ордабасы ауданы),0,0,Q16673220,2698,266,2,0,5,1
572028,Мақташы (Ордабасы ауданы),0,0,Q16673603,2873,282,3,0,5,1
572030,Сарыарық (Ордабасы ауданы),0,0,Q16694766,2714,268,2,0,5,1
572031,Бейсен Оңтаев ауылы,0,0,Q16273982,2852,284,3,0,5,1
572032,Көлтоған (Ордабасы ауданы),0,0,Q16664935,2960,288,3,0,6,1
572035,Аққойлы (ауыл),0,0,Q16272449,2695,271,2,0,5,1
572036,Жусансай,0,0,Q16652516,2699,271,2,0,5,1
572037,Тоқсансай,0,0,Q16706637,2723,271,2,0,5,1
572038,Ақсоры,0,0,Q16272563,2648,265,2,0,5,1
572039,Көкарал (Ордабасы ауданы),0,0,Q16664590,2858,282,3,0,5,1
572040,Еңбекші (Ордабасы ауданы),0,0,Q16648425,2681,266,2,0,5,1
572041,Жайылма (Түркістан облысы),0,0,Q16650851,2693,267,2,0,5,1
572116,Амангелді (Ордабасы ауданы),0,0,Q16273017,2684,266,2,0,5,1
572120,Елшібек батыр ауылы,0,0,Q16648274,2865,285,3,0,5,1
572121,Спатаев,0,0,Q16700049,2665,265,2,0,5,1
572122,Нұра (Ордабасы ауданы),0,0,Q16681873,2671,267,2,0,5,1
572123,Арыстанды (Түркістан облысы),0,0,Q16273344,2677,266,2,0,5,1
572154,Берген Исаханов ауылы,0,0,Q16274129,2870,284,3,0,5,1
572155,Боралдай (Ордабасы ауданы),0,0,Q16274591,2678,266,2,0,5,1
572156,Қызылсеңгір (Ордабасы ауданы),0,0,Q16669484,2915,283,3,0,6,1
572157,Көктөбе (Ордабасы ауданы),0,0,Q16664653,2681,266,2,0,5,1
572158,Қажымұқан (Түркістан облысы),0,0,Q16656857,2861,280,3,0,5,1
572159,Бөген (Түркістан облысы),0,0,Q16274649,3162,323,2,0,7,1
572160,Жеңіс (Ордабасы ауданы),0,0,Q16651678,3170,320,3,0,7,1
572161,Дихан (Ордабасы ауданы),0,0,Q16644619,2828,278,3,0,5,1
572163,Кемер (Ордабасы ауданы),0,0,Q16663080,2728,271,2,0,5,1
572164,Бөген ауылдық округі (Ордабасы ауданы),0,0,Q20098268,1651,200,2,0,10,1
572169,Бірлік (Ордабасы ауданы),0,0,Q16274407,2674,266,2,0,5,1
572170,Жамбыл (Ордабасы ауданы),0,0,Q16643506,2671,266,2,0,5,1
572171,Теспе (Ордабасы ауданы),0,0,Q16705786,2660,266,2,0,5,1
572172,Ықыластемір,0,0,Q16721539,2653,265,2,0,5,1
572173,Қалаш,0,0,Q16657232,2688,268,2,0,5,1
572237,Қарақұм (Түркістан облысы),0,0,Q16661652,3007,292,3,0,6,1
572238,Ынтымақ (Қарааспан ауылдық округі),0,0,Q16721568,2877,282,3,0,5,1
572249,Молыке Шойманов ауылы,0,0,Q16677607,2876,282,3,0,6,1
572254,Жуас болудың жақсы жақтары,0,0,Q675468,2701,303,2,0,37,9
572277,Футболдан Қазақстан Кубогы 2016,0,0,Q23697367,8028,632,0,0,110,2
572287,Әс-Саффах,0,0,Q252087,2525,306,0,0,24,2
572365,Бұлақ (Түркістан облысы),0,0,Q16274657,2666,265,2,0,5,1
572366,Ақкөл (Түркістан облысы),0,0,Q15714543,2664,262,2,0,5,1
572367,Бестам (Түркістан облысы),0,0,Q16274320,2661,263,2,0,5,1
572368,Төлеген Бойтанов ауылы,0,0,Q16650784,2571,255,2,0,7,1
572378,ВАЗ-2114,0,0,Q4101855,2033,223,0,0,10,2
572383,Миялыкөл,0,0,Q13643377,3089,314,2,0,7,1
572384,Миялы (Ақтөбе облысы),0,0,Q13642412,3068,314,2,0,7,1
572387,Жайсаңбай,0,0,Q13643563,3059,318,2,0,8,1
572413,Ақтөбе (Отырар ауданы),0,0,Q16272665,2736,275,2,0,5,1
572416,Аққұм ауылдық округі (Отырар ауданы),0,0,Q20098132,1398,170,2,0,8,1
572419,№37 темір жол айрығы,0,0,Q16690842,2765,281,2,0,7,1
572421,Мұхаммед Ағзам,0,0,Q6932430,3471,488,0,0,38,7
572424,Қоңыр әулие үңгірі (Павлодар облысы),0,0,Q31194285,2836,368,0,3,0,3
572428,Шәмші Қалдаяқов ауылы (Түркістан облысы),0,0,Q16696083,2913,287,3,0,6,1
572429,Қарақоңыр,0,0,Q16661637,2659,264,2,0,5,1
572490,Бестораңғыл,0,0,Q16274332,2848,279,3,0,6,1
572491,Күрескер-бір: Жұлдызды соғыстар хикаясы,0,0,Q19590955,2390,215,2,0,29,8
572492,Жанкел,0,0,Q16651184,2646,261,2,0,5,1
572493,Талапты (Отырар ауданы),0,0,Q16704315,2661,265,2,0,5,1
572495,Қоғам (Түркістан облысы),0,0,Q16664384,3369,352,3,0,10,1
572497,Мыңшұңқыр,0,0,Q16678935,2824,280,3,0,5,1
572498,Қоғам ауылдық округі,0,0,Q20098561,1715,203,2,0,11,1
572515,Ынталы (Отырар ауданы),0,0,Q16721553,2660,264,2,0,5,1
572516,Сарыкөл (Түркістан облысы),0,0,Q16694804,2749,274,2,0,6,1
572517,Шеңгелді (Отырар ауданы),0,0,Q16719969,2656,263,2,0,5,1
572519,Хван Гёан,0,0,Q12625765,4025,465,2,0,22,5
572530,Оскар Моргенштерн,0,0,Q94028,4860,530,0,0,30,4
572540,Карло Анчелотти,0,0,Q174614,5384,598,0,0,31,17
572563,Футболдан клубтар арасындағы әлем біріншілігі 2016,0,0,Q16839196,13636,1191,7,2,66,2
572605,Ақбастау (Сайрам ауданы),0,0,Q16272306,2713,272,2,0,5,1
572607,Әйтеке би ауылы (Түркістан облысы),0,0,Q16625967,2702,275,2,0,5,1
572608,Бескепе,0,0,Q16274307,2682,271,2,0,5,1
572610,Жаңатұрмыс (Қарасу ауылдық округі),0,0,Q16651147,2712,272,2,0,5,1
572611,Ынтымақ (Сайрам ауданы),0,0,Q16721570,2703,272,2,0,5,1
572612,Қарасу (Түркістан облысы),0,0,Q15732427,3022,297,3,0,6,1
572613,Қарасу ауылдық округі (Түркістан облысы),0,0,Q20098491,2486,290,1,0,21,1
572616,Қарасу ауылдық округі (Солтүстік Қазақстан облысы),0,0,Q30975230,1457,147,2,0,9,1
572617,Қарасу ауылдық округі (Амангелді ауданы),0,0,Q30974377,1419,144,2,0,11,1
572618,Ахмет Байтұрсынұлы ауылдық әкімдігі,0,0,Q30974378,1371,142,2,0,8,1
572619,Қарасу ауылдық округі (Қарасу ауданы),0,0,Q30974961,1686,165,3,0,15,1
572624,1453 жылғы жаулау,0,0,Q171731,3120,405,0,0,20,2
572627,Анаға апарар жол,0,0,Q40805406,5090,602,1,0,21,5
572629,На Хэрён,0,0,Q16767981,3317,563,0,0,0,2
572630,MacOS,0,0,Q14116,25618,3390,22,2,55,2
572647,Айкөл,0,0,Q16533057,2740,255,2,0,10,1
572648,Ақтас (Бадам ауылдық округі),0,0,Q16272619,2166,218,1,0,9,1
572653,Орманшы,0,0,Q16683455,2169,220,1,0,9,1
572654,Ақарыс,0,0,Q16272264,2848,283,3,0,5,1
572655,Құтарыс,0,0,Q16669210,2671,268,2,0,5,1
572656,Қызылжар (Құтарыс ауылдық округі),0,0,Q16669430,2673,266,2,0,5,1
572657,Оймауыт (Түркістан облысы),0,0,Q16682680,2651,265,2,0,5,1
572688,Өтеміс (Түркістан облысы),0,0,Q16683911,2191,219,1,0,9,1
572689,Шапырашты (Ақбұлақ ауылдық округі),0,0,Q16719368,2186,218,1,0,9,1
572690,Ақсуабат,0,0,Q16533244,2646,265,2,0,5,1
572692,Жаңатұрмыс (Көлкент ауылдық округі),0,0,Q16651149,2676,266,2,0,5,1
572693,Теспе (Сайрам ауданы),0,0,Q16705788,2665,266,2,0,5,1
572694,Шапырашты (Көлкент ауылдық округі),0,0,Q16719370,2663,266,2,0,5,1
572695,Ханқорған,0,0,Q16713368,2645,265,2,0,5,1
572696,Қосбұлақ (Сайрам ауданы),0,0,Q16666218,2867,281,3,0,6,1
572697,Молыбай Оразалиев ауылы,0,0,Q16677605,2888,284,3,0,6,1
572698,Алаш (Сайрам ауданы),0,0,Q16716269,2868,283,3,0,6,1
572707,Назгүл Әдиетқызы Қарабалина,0,0,Q31194294,3991,442,0,0,14,6
572709,Қазагро,0,0,,5203,567,0,0,10,1
572711,Дәрия Әбдімәлікқызы Жүсіп,0,0,Q31194296,4380,514,0,0,12,3
572734,Чарли Пут,0,0,Q19810390,3025,412,1,0,6,0
572735,Ғайникамал Мұқанқызы Байқошқарова,0,0,Q31194297,4306,463,0,0,25,3
572771,Томас Тухель,0,0,Q702233,18419,1652,31,1,54,6
572777,Заха Хадид,0,0,Q47780,9937,1009,9,5,128,3
572785,Ақтас (Жұлдыз ауылдық округі),0,0,Q16272626,2128,214,1,0,9,1
572786,Жұлдыз (Сайрам ауданы),0,0,Q16652407,2168,219,1,0,9,1
572787,Бадам 2,0,0,Q16273577,2138,216,1,0,9,1
572788,Қаратөбе (Сайрам ауданы),0,0,Q16661800,2103,210,1,0,9,1
572789,Қарабастау (Сайрам ауданы),0,0,Q16661531,2346,230,2,0,9,1
572791,Асыларық,0,0,Q16273369,2710,271,2,0,5,1
572794,Құрлық (ауыл),0,0,Q16669030,2913,291,3,0,5,1
572795,Тоған (Түркістан облысы),0,0,Q16706525,2731,273,2,0,5,1
572796,Сарыарық (Сайрам ауданы),0,0,Q16694768,2743,272,2,0,5,1
572798,Ошақты (Сайрам ауданы),0,0,Q16684128,2735,273,2,0,5,1
572799,Шіркін,0,0,Q16718400,2720,272,2,0,5,1
572803,Луис Энрике,0,0,Q222789,11717,1000,11,1,32,13
572807,Шәкен Айманов ескерткіші,0,0,Q31194301,1082,109,0,1,6,1
572812,Жансүгір батыр,0,0,Q31194299,3078,399,0,0,2,1
572824,Әбділабад,0,0,Q16272056,2255,227,1,0,9,1
572825,Бадам (Қаратөбе ауылдық округі),0,0,Q16273566,2170,218,1,0,9,1
572826,Тұрдыабат,0,0,Q16708458,2068,203,1,0,8,1
572835,Притцкер сыйлығы,0,0,Q133160,24732,1465,39,86,266,1
572839,Бейруттың Америка университеті,0,0,Q469482,3952,388,2,1,8,3
572854,Бақыт Шүкіроллаұлы Кенжеев,0,0,Q4219370,5290,633,1,0,17,7
572855,Бекаа алабы,0,0,Q202322,1292,112,0,1,10,3
572865,Лии обсервоториясы,0,0,Q4329979,2015,186,0,0,13,3
572872,Митч Грасси,0,0,Q18921804,2655,355,0,0,0,2
572874,Тайлер Джозеф,0,0,Q17306112,3957,496,0,0,30,1
572881,Ренату Санчеш,0,0,Q18394009,4793,539,0,0,27,8
572887,Мобильді радиобайланыс,0,0,Q992968,3440,278,1,0,4,1
572891,Корольдік Шекспир театры,0,0,Q1375404,3973,367,3,2,18,2
572892,Достық (Сайрам ауданы),0,0,Q16646098,2499,245,2,0,10,1
572893,Қызылсай (Түркістан облысы),0,0,Q16669478,2198,217,1,0,9,1
572894,Тәжірибестанса,0,0,Q16683191,2191,216,1,0,9,1
572896,Игілік (Сайрам ауданы),0,0,Q16654964,2192,217,1,0,9,1
572897,Френсис Кливленд,0,0,Q233644,6688,766,0,3,44,0
572899,Корольдік Шекспир компаниясы,0,0,Q1146254,1929,209,0,1,21,2
572900,Кэролайн Гаррисон,0,0,Q234263,3038,368,0,0,37,0
572903,Черноводск,0,0,Q15728827,2226,221,1,0,9,1
572904,Жібек жолы (Сайрам ауданы),0,0,Q16651881,2959,298,3,0,5,1
572905,Сиқым (ауыл),0,0,Q16698123,2650,269,2,0,5,1
572906,Исфиджаб (ауыл),0,0,Q16656480,2326,228,2,0,10,1
572907,Қызылсу (Түркістан облысы),0,0,Q16669487,2127,213,1,0,9,1
572909,Мэри Гаррисон,0,0,Q254447,3194,359,0,0,32,0
572911,Ида Мак-Кинли,0,0,Q238397,5706,606,0,0,42,0
572921,Низамабад,0,0,Q16680664,2647,264,2,0,5,1
572922,Қарамұрт,0,0,Q4214023,2672,267,2,0,5,1
572923,Қожақорған,0,0,Q16664433,2710,273,2,0,5,1
572924,Йозуа Киммих,0,0,Q13865408,4908,538,1,0,10,2
572929,Ресейлік әскери Ту-154 әуе апаты,0,0,Q28055770,2988,235,9,0,9,1
572931,Жапонияның императорлық мөрі,0,0,Q170556,1951,184,2,1,13,1
572935,Елизавета Петровна Глинка,0,0,Q4139776,7094,658,14,3,39,1
572940,28 гвардияшылар ауылы,0,0,Q16524906,2663,269,2,0,5,1
572941,Камон,0,0,Q600964,1759,196,0,3,5,1
572946,Инкан,0,0,Q3850202,1526,141,0,1,5,3
572949,Као (сигнатура),0,0,Q2915623,1198,91,3,1,5,4
572954,Кёнсандо,0,0,Q698206,1103,130,0,1,12,1
572994,Twenty One Pilots,0,0,Q7857806,7543,769,8,1,39,4
572996,Қазақстан Республикасы Ақпарат және коммуникациялар министрлігі,0,0,Q25387936,54476,5728,6,0,3,1
573006,Дихан (Келес ауданы),0,0,Q16644622,2850,284,3,0,5,1
573007,Берекелі,0,0,Q16274272,2853,282,3,0,6,1
573009,Таскескен (Түркістан облысы),0,0,Q16272041,2876,282,3,0,6,1
573010,Тегісшіл (Түркістан облысы),0,0,Q16705191,2659,265,2,0,5,1
573012,Көктөбе (Сарыағаш ауданы),0,0,Q16664657,2424,239,1,0,6,1
573014,Мәдениет (Сарыағаш ауданы),0,0,Q16673222,2674,266,2,0,5,1
573016,Бағыж,0,0,Q16273556,2731,272,2,0,5,1
573019,Жуантөбе (Келес ауданы),0,0,Q16652327,2729,275,2,0,5,1
573020,Кеңдала (Түркістан облысы),0,0,Q16638857,2910,291,3,0,5,1
573025,Пәленшеевтер,0,0,Q28070960,3203,340,0,0,14,2
573026,Көрімдік (телесериал),0,0,Q28070956,1956,204,0,0,11,1
573027,Тоқмансай (ауыл),0,0,Q13642372,2976,307,2,0,7,1
573040,Мария Жуан Пиреш,0,0,Q235650,2571,247,0,0,30,2
573043,Галуст Гюльбенкян,0,0,Q345538,1521,143,0,0,10,2
573075,Ескіқорған,0,0,Q16648896,2887,288,3,0,5,1
573076,Бозсу,0,0,Q15845728,2696,272,2,0,5,1
573077,Қияжол,0,0,Q15845730,2697,272,2,0,5,1
573078,Құйған (Келес ауданы),0,0,Q15845726,2899,289,3,0,5,1
573080,Көкбұлақ (Келес ауданы),0,0,Q15845725,2721,273,2,0,5,1
573081,Қаратөбе (Келес ауданы),0,0,Q16661803,2722,273,2,0,5,1
573084,Көгерту,0,0,Q16664396,2694,272,2,0,5,1
573086,Ынтымақ (Келес ауданы),0,0,Q15845724,2724,273,2,0,5,1
573094,ВАЗ 2113,0,0,Q4101856,3044,357,1,0,23,1
573112,Mac mini,0,0,Q308871,15982,2119,6,2,55,4
573113,Каролина Гершель,0,0,Q76948,4389,472,0,1,24,4
573114,Қоңырат ауданы (Қарағанды облысы),0,0,Q31195711,5886,648,1,0,14,1
573117,Картли патшалығы,0,0,Q195972,1088,125,0,0,11,3
573120,Каховка бөгені,0,0,Q1540436,1121,107,0,3,15,3
573122,Ұлықпан Мырзабайұлы Жолдасов,0,0,Q31194309,3552,407,0,0,48,3
573124,Сәдуақас Хасенұлы Боқаев,0,0,Q28070707,1346,142,0,0,12,5
573131,Жібек Бектемірова,0,0,Q31194308,2838,314,0,1,15,3
573144,Антиклерикализм,0,0,Q478004,2315,261,2,0,0,1
573151,Йом-киппур,0,0,Q132994,1721,211,2,0,7,1
573153,Ләйла Ақназарқызы Бекназар-Ханинга,0,0,Q31194316,4112,478,0,0,26,7
573154,Карловициліктер,0,0,Q31194317,1508,167,2,0,0,0
573155,Параклезиз,0,0,Q4180199,830,100,2,0,0,0
573156,Урмонотеизм,0,0,Q31194320,1114,142,2,0,0,0
573157,Пресвитериандық шіркеулер,0,0,Q31194321,1460,175,2,0,0,0
573176,Монте-Роза,0,0,Q14668,2677,286,0,0,7,3
573178,Апокрифтер,0,0,Q170207,1908,222,2,0,6,3
573185,Seo Taiji and Boys,0,0,Q488973,2740,297,1,0,9,2
573187,Пак Хан Бёль,0,0,Q496875,1854,252,0,0,7,1
573188,Униаттық,0,0,Q31194326,1481,180,2,0,0,0
573189,YG Entertainment,0,0,Q50595,2843,492,0,1,18,2
573190,Толстойшылдық,0,0,Q657907,4397,480,2,1,17,0
573191,Тихоншылдық,0,0,Q31194331,1764,205,2,0,0,0
573192,Синагога діни қауым,0,0,Q31194334,1146,142,2,0,6,0
573195,Унитарии,0,0,Q65253265,1272,150,2,0,0,0
573196,Саваоф,0,0,Q1657271,764,87,2,0,0,0
573197,Руссикум,0,0,Q1543496,778,87,2,0,0,2
